Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Cluster179	4.7171446127357946e-09	3.9162711888890856e-09	0.11419838998933002
Cluster108	4.621281814571336e-09	3.860675084854809e-09	0.11565056472204549
Cluster400	5.008553660891092e-09	4.2174294919576805e-09	0.11749858463882396
Cluster278	4.5458127728641875e-09	3.8672855941507975e-09	0.11990674857113748
Cluster430	4.8965559854966575e-09	4.169567873770963e-09	0.12012628182265578
Cluster392	5.068990767858778e-09	4.3232242051885594e-09	0.12049770402201138
Cluster189	5.141734040953587e-09	4.399618638652713e-09	0.12126685343614352
Cluster171	5.382955961719578e-09	4.6496937735537035e-09	0.12349300141724312
Cluster266	4.875137521272392e-09	4.2395821748787666e-09	0.12509049113971688
Cluster249	4.821007340815481e-09	4.271638363948271e-09	0.12953151296780518
Cluster260	4.503642747287143e-09	4.017887195968001e-09	0.13116558685488783
Cluster134	4.424866211242017e-09	3.971349921732547e-09	0.13259733878745789
Cluster96	4.715141305808237e-09	4.24918341548203e-09	0.13357316647516065
Cluster83	4.478727299678283e-09	4.039310376685374e-09	0.13376144241173593
Cluster220	4.5778496818162505e-09	4.136583175494717e-09	0.1342174171379149
Cluster258	3.984496596584766e-09	3.6212175491869022e-09	0.13559645055485836
Cluster230	4.055632054133619e-09	3.764376755206634e-09	0.14065717612201883
Cluster432	4.911705213018999e-09	4.622399498193625e-09	0.14398446594633796
Cluster248	4.4389758782027195e-09	4.1819324663289976e-09	0.14423926472300558
Cluster100	4.2738349634937165e-09	4.061846196490378e-09	0.14635613602207898
Cluster452	4.58202830281576e-09	4.365636323765784e-09	0.14695859250530208
Cluster140	4.7069420740932385e-09	4.563564474416809e-09	0.15117244580118133
Cluster388	4.909263060175894e-09	4.795916286462659e-09	0.15300408552683697
Cluster257	4.097236609607008e-09	4.0372661003366464e-09	0.1550876575796738
Cluster228	4.04468666891939e-09	4.002243761635154e-09	0.15610281399276982
Cluster37	3.9633032505133156e-09	3.924690444169538e-09	0.15628635158708065
Cluster377	4.100919058015304e-09	4.064132494489999e-09	0.1564749640452437
Cluster268	3.679168393307636e-09	3.6477297982730654e-09	0.1565787739375069
Cluster389	4.264820894294891e-09	4.231101298148646e-09	0.15673456169382377
Cluster114	4.2939095754402784e-09	4.261358053454659e-09	0.1568139554253719
Cluster440	4.112018185052998e-09	4.08301139374051e-09	0.15694233614588854
Cluster348	4.070813535276756e-09	4.059683803267437e-09	0.15799279402273697
Cluster439	3.5476183022581345e-09	3.59104087716283e-09	0.16159883368084077
Cluster201	4.0374049454093015e-09	4.088415220511627e-09	0.16169310380341462
